Original_x,Optimal_x,Cost,Objective,Runtime
"[4.0, 1.0, 1.0, 6800000.0, 13900000.0, 8.0, 479.0, 11700000.0, 9100000.0, 25700000.0, 9600000.0]","[4.00e+00 1.00e+00 1.00e+00 4.00e+04 1.39e+07 8.00e+00 6.00e+02 1.17e+07
 2.50e+02 2.00e+03 9.60e+06]",41557871,41557871,0.0297815799713134
"[3.0, 0.0, 1.0, 1400000.0, 3200000.0, 20.0, 772.0, 2400000.0, 900000.0, 5100000.0, 1600000.0]","[3.0e+00 0.0e+00 1.0e+00 4.0e+04 3.2e+06 2.0e+01 7.5e+02 2.4e+06 2.5e+02
 2.0e+03 1.6e+06]",7357772,7357772,0.0311686992645263
"[0.0, 1.0, 1.0, 4900000.0, 11900000.0, 16.0, 709.0, 14600000.0, 900000.0, 18500000.0, 3800000.0]","[0.00e+00 1.00e+00 1.00e+00 4.00e+04 1.19e+07 1.60e+01 7.09e+02 1.46e+07
 2.50e+02 2.00e+03 3.80e+06]",24257750,24257750,0.0337071418762207
"[5.0, 1.0, 0.0, 5000000.0, 11200000.0, 8.0, 701.0, 9100000.0, 500000.0, 14000000.0, 4600000.0]","[5.00e+00 1.00e+00 0.00e+00 4.00e+04 1.12e+07 8.00e+00 7.01e+02 9.10e+06
 2.50e+02 2.00e+03 4.60e+06]",19457750,19457750,0.02907395362854
"[3.0, 1.0, 0.0, 9700000.0, 20600000.0, 16.0, 524.0, 24200000.0, 11100000.0, 27400000.0, 6100000.0]","[3.00e+00 1.00e+00 0.00e+00 4.00e+04 2.06e+07 1.60e+01 6.00e+02 2.42e+07
 2.50e+02 2.00e+03 6.10e+06]",48157826,48157826,0.020644187927246
"[2.0, 1.0, 1.0, 2000000.0, 5300000.0, 10.0, 681.0, 4900000.0, 1400000.0, 4300000.0, 2900000.0]","[2.00e+00 1.00e+00 1.00e+00 4.00e+04 5.30e+06 1.00e+01 6.81e+02 4.90e+06
 2.50e+02 2.00e+03 2.90e+06]",7657750,7657750,0.0238261222839355
"[2.0, 0.0, 1.0, 8100000.0, 22300000.0, 18.0, 737.0, 22300000.0, 12600000.0, 27000000.0, 7300000.0]","[2.00e+00 0.00e+00 1.00e+00 4.00e+04 2.23e+07 1.80e+01 7.37e+02 2.23e+07
 2.50e+02 2.00e+03 7.30e+06]",47657750,47657750,0.0196442604064941
"[4.0, 0.0, 0.0, 1400000.0, 3100000.0, 14.0, 575.0, 3000000.0, 2100000.0, 4900000.0, 1400000.0]","[4.0e+00 0.0e+00 0.0e+00 4.0e+04 3.1e+06 1.4e+01 6.0e+02 3.0e+06 2.5e+02
 2.0e+03 1.4e+06]",8357775,8357775,0.0227007865905761
"[2.0, 1.0, 0.0, 2800000.0, 6000000.0, 18.0, 816.0, 6300000.0, 4200000.0, 8000000.0, 3400000.0]","[2.0e+00 1.0e+00 0.0e+00 4.0e+04 6.0e+06 1.8e+01 7.5e+02 6.3e+06 2.5e+02
 2.0e+03 3.4e+06]",14957816,14957816,0.0263233184814453
"[2.0, 0.0, 0.0, 500000.0, 1500000.0, 2.0, 888.0, 1500000.0, 300000.0, 1500000.0, 600000.0]","[2.0e+00 0.0e+00 0.0e+00 4.0e+04 1.5e+06 5.0e+00 7.5e+02 1.5e+06 2.5e+02
 2.0e+03 6.0e+05]",2257891,2257891,0.0206506252288818
"[2.0, 0.0, 1.0, 6900000.0, 15600000.0, 6.0, 352.0, 13000000.0, 5300000.0, 22600000.0, 10000000.0]","[2.00e+00 0.00e+00 1.00e+00 4.00e+04 1.56e+07 6.00e+00 6.00e+02 1.30e+07
 2.50e+02 2.00e+03 1.00e+07]",34757998,34757998,0.020388126373291
"[3.0, 0.0, 0.0, 7800000.0, 15900000.0, 2.0, 665.0, 14400000.0, 900000.0, 27200000.0, 5400000.0]","[3.00e+00 0.00e+00 0.00e+00 4.00e+04 1.59e+07 5.00e+00 6.65e+02 1.44e+07
 2.50e+02 2.00e+03 5.40e+06]",35857753,35857753,0.0228722095489501
"[4.0, 0.0, 1.0, 9600000.0, 21100000.0, 6.0, 809.0, 16100000.0, 9500000.0, 34700000.0, 8700000.0]","[4.00e+00 0.00e+00 1.00e+00 4.00e+04 2.11e+07 6.00e+00 7.50e+02 1.61e+07
 2.50e+02 2.00e+03 8.70e+06]",53757809,53757809,0.019313097000122
"[1.0, 1.0, 1.0, 6800000.0, 17000000.0, 2.0, 744.0, 15500000.0, 3900000.0, 23700000.0, 3500000.0]","[1.00e+00 1.00e+00 1.00e+00 4.00e+04 1.70e+07 5.00e+00 7.44e+02 1.55e+07
 2.50e+02 2.00e+03 3.50e+06]",34357753,34357753,0.0194272994995117
"[4.0, 0.0, 1.0, 4600000.0, 11000000.0, 2.0, 491.0, 9000000.0, 4000000.0, 16100000.0, 3500000.0]","[4.0e+00 0.0e+00 1.0e+00 4.0e+04 1.1e+07 5.0e+00 6.0e+02 9.0e+06 2.5e+02
 2.0e+03 3.5e+06]",24657862,24657862,0.0266923904418945
"[0.0, 1.0, 0.0, 5200000.0, 15600000.0, 20.0, 434.0, 14100000.0, 5800000.0, 18100000.0, 5500000.0]","[0.00e+00 1.00e+00 0.00e+00 4.00e+04 1.56e+07 2.00e+01 6.00e+02 1.41e+07
 2.50e+02 2.00e+03 5.50e+06]",29057916,29057916,0.0204060077667236
"[1.0, 0.0, 1.0, 6900000.0, 23400000.0, 4.0, 481.0, 18700000.0, 1100000.0, 23400000.0, 10200000.0]","[1.00e+00 0.00e+00 1.00e+00 4.00e+04 2.34e+07 5.00e+00 6.00e+02 1.87e+07
 2.50e+02 2.00e+03 1.02e+07]",31357870,31357870,0.0409791469573974
"[3.0, 1.0, 1.0, 7000000.0, 16200000.0, 6.0, 378.0, 20000000.0, 12600000.0, 20300000.0, 5500000.0]","[3.00e+00 1.00e+00 1.00e+00 4.00e+04 1.62e+07 6.00e+00 6.00e+02 2.00e+07
 2.50e+02 2.00e+03 5.50e+06]",39857972,39857972,0.0416104793548584
"[3.0, 1.0, 0.0, 3700000.0, 8500000.0, 20.0, 853.0, 8300000.0, 5700000.0, 7500000.0, 4900000.0]","[3.0e+00 1.0e+00 0.0e+00 4.0e+04 8.5e+06 2.0e+01 7.5e+02 8.3e+06 2.5e+02
 2.0e+03 4.9e+06]",16857853,16857853,0.0455570220947265
"[2.0, 1.0, 0.0, 2100000.0, 4700000.0, 2.0, 546.0, 6000000.0, 3200000.0, 5700000.0, 1500000.0]","[2.0e+00 1.0e+00 0.0e+00 4.0e+04 4.7e+06 5.0e+00 6.0e+02 6.0e+06 2.5e+02
 2.0e+03 1.5e+06]",10957807,10957807,0.0424983501434326
"[5.0, 1.0, 0.0, 9500000.0, 22200000.0, 20.0, 352.0, 24500000.0, 0.0, 30800000.0, 7000000.0]","[5.00e+00 1.00e+00 0.00e+00 4.00e+04 2.22e+07 2.00e+01 6.00e+02 2.45e+07
 1.00e+02 2.00e+03 7.00e+06]",40258348,40258348,0.0482728481292724
"[5.0, 1.0, 0.0, 5200000.0, 12200000.0, 20.0, 513.0, 13400000.0, 2000000.0, 16800000.0, 5400000.0]","[5.00e+00 1.00e+00 0.00e+00 4.00e+04 1.22e+07 2.00e+01 6.00e+02 1.34e+07
 2.50e+02 2.00e+03 5.40e+06]",23957837,23957837,0.0413801670074462
"[4.0, 1.0, 0.0, 2000000.0, 4700000.0, 18.0, 733.0, 3700000.0, 3700000.0, 7000000.0, 2800000.0]","[4.00e+00 1.00e+00 0.00e+00 4.00e+04 4.70e+06 1.80e+01 7.33e+02 3.70e+06
 2.50e+02 2.00e+03 2.80e+06]",12657750,12657750,0.0577094554901123
"[0.0, 0.0, 1.0, 2800000.0, 7800000.0, 10.0, 405.0, 7800000.0, 2500000.0, 7100000.0, 3400000.0]","[0.0e+00 0.0e+00 1.0e+00 4.0e+04 7.8e+06 1.0e+01 6.0e+02 7.8e+06 2.5e+02
 2.0e+03 3.4e+06]",12357945,12357945,0.0414226055145263
"[3.0, 0.0, 1.0, 6800000.0, 19900000.0, 10.0, 516.0, 16000000.0, 6000000.0, 26000000.0, 8500000.0]","[3.00e+00 0.00e+00 1.00e+00 4.00e+04 1.99e+07 1.00e+01 6.00e+02 1.60e+07
 2.50e+02 2.00e+03 8.50e+06]",38757834,38757834,0.0428838729858398
"[4.0, 1.0, 1.0, 600000.0, 1800000.0, 8.0, 417.0, 1700000.0, 700000.0, 1800000.0, 800000.0]","[4.0e+00 1.0e+00 1.0e+00 4.0e+04 1.8e+06 8.0e+00 6.0e+02 1.7e+06 2.5e+02
 2.0e+03 8.0e+05]",3057933,3057933,0.0491981506347656
"[0.0, 1.0, 1.0, 2900000.0, 7600000.0, 8.0, 320.0, 8000000.0, 5600000.0, 9600000.0, 3100000.0]","[0.0e+00 1.0e+00 1.0e+00 4.0e+04 7.6e+06 8.0e+00 6.0e+02 8.0e+06 2.5e+02
 2.0e+03 3.1e+06]",18058030,18058030,0.0496227741241455
"[0.0, 0.0, 0.0, 8800000.0, 20200000.0, 4.0, 433.0, 16000000.0, 4200000.0, 30500000.0, 12400000.0]","[0.00e+00 0.00e+00 0.00e+00 4.00e+04 2.02e+07 5.00e+00 6.00e+02 1.60e+07
 2.50e+02 2.00e+03 1.24e+07]",43457918,43457918,0.0480413436889648
"[2.0, 1.0, 0.0, 3300000.0, 6600000.0, 6.0, 331.0, 6300000.0, 2000000.0, 8900000.0, 2700000.0]","[2.0e+00 1.0e+00 0.0e+00 4.0e+04 6.6e+06 6.0e+00 6.0e+02 6.3e+06 2.5e+02
 2.0e+03 2.7e+06]",14158019,14158019,0.039942979812622
"[2.0, 0.0, 1.0, 2200000.0, 5100000.0, 20.0, 859.0, 3800000.0, 1200000.0, 6400000.0, 3100000.0]","[2.0e+00 0.0e+00 1.0e+00 4.0e+04 5.1e+06 2.0e+01 7.5e+02 3.8e+06 2.5e+02
 2.0e+03 3.1e+06]",9757859,9757859,0.0193839073181152
"[1.0, 0.0, 0.0, 4400000.0, 10800000.0, 12.0, 674.0, 9600000.0, 2700000.0, 17200000.0, 5300000.0]","[1.00e+00 0.00e+00 0.00e+00 4.00e+04 1.08e+07 1.20e+01 6.74e+02 9.60e+06
 2.50e+02 2.00e+03 5.30e+06]",24257750,24257750,0.0190451145172119
"[4.0, 0.0, 1.0, 5900000.0, 19600000.0, 8.0, 726.0, 17400000.0, 6800000.0, 20100000.0, 8000000.0]","[4.00e+00 0.00e+00 1.00e+00 4.00e+04 1.96e+07 8.00e+00 7.26e+02 1.74e+07
 2.50e+02 2.00e+03 8.00e+06]",32757750,32757750,0.0231091976165771
"[2.0, 1.0, 1.0, 2700000.0, 5700000.0, 8.0, 850.0, 3500000.0, 5000000.0, 10500000.0, 3900000.0]","[2.0e+00 1.0e+00 1.0e+00 4.0e+04 5.7e+06 8.0e+00 7.5e+02 3.5e+06 2.5e+02
 2.0e+03 3.9e+06]",18157850,18157850,0.0191664695739746
"[0.0, 1.0, 1.0, 4700000.0, 10600000.0, 20.0, 512.0, 8400000.0, 4000000.0, 12300000.0, 7000000.0]","[0.00e+00 1.00e+00 1.00e+00 4.00e+04 1.06e+07 2.00e+01 6.00e+02 8.40e+06
 2.50e+02 2.00e+03 7.00e+06]",20957838,20957838,0.0445034503936767
"[0.0, 0.0, 0.0, 3000000.0, 7000000.0, 10.0, 781.0, 7200000.0, 600000.0, 11700000.0, 2700000.0]","[0.0e+00 0.0e+00 0.0e+00 4.0e+04 7.0e+06 1.0e+01 7.5e+02 7.2e+06 2.5e+02
 2.0e+03 2.7e+06]",15257781,15257781,0.076711893081665
"[4.0, 1.0, 0.0, 7900000.0, 17200000.0, 14.0, 318.0, 14200000.0, 9500000.0, 23200000.0, 9000000.0]","[4.00e+00 1.00e+00 0.00e+00 4.00e+04 1.72e+07 1.40e+01 6.00e+02 1.42e+07
 2.50e+02 2.00e+03 9.00e+06]",40558032,40558032,0.0658955574035644
"[5.0, 1.0, 0.0, 3700000.0, 9800000.0, 4.0, 563.0, 9500000.0, 5100000.0, 11200000.0, 3000000.0]","[5.0e+00 1.0e+00 0.0e+00 4.0e+04 9.8e+06 5.0e+00 6.0e+02 9.5e+06 2.5e+02
 2.0e+03 3.0e+06]",19957788,19957788,0.0641679763793945
"[3.0, 1.0, 1.0, 6000000.0, 12500000.0, 18.0, 851.0, 14600000.0, 5000000.0, 16800000.0, 5000000.0]","[3.00e+00 1.00e+00 1.00e+00 4.00e+04 1.25e+07 1.80e+01 7.50e+02 1.46e+07
 2.50e+02 2.00e+03 5.00e+06]",27757851,27757851,0.0591702461242675
"[4.0, 0.0, 1.0, 9500000.0, 23500000.0, 14.0, 380.0, 22900000.0, 6700000.0, 25100000.0, 7300000.0]","[4.00e+00 0.00e+00 1.00e+00 4.00e+04 2.35e+07 1.40e+01 6.00e+02 2.29e+07
 2.50e+02 2.00e+03 7.30e+06]",41257970,41257970,0.0372023582458496
"[4.0, 0.0, 0.0, 5400000.0, 15700000.0, 18.0, 452.0, 13700000.0, 2600000.0, 16500000.0, 6600000.0]","[4.00e+00 0.00e+00 0.00e+00 4.00e+04 1.57e+07 1.80e+01 6.00e+02 1.37e+07
 2.50e+02 2.00e+03 6.60e+06]",24457898,24457898,0.0568115711212158
"[1.0, 0.0, 1.0, 3500000.0, 7200000.0, 2.0, 865.0, 4100000.0, 3200000.0, 11900000.0, 4200000.0]","[1.0e+00 0.0e+00 1.0e+00 4.0e+04 7.2e+06 5.0e+00 7.5e+02 4.1e+06 2.5e+02
 2.0e+03 4.2e+06]",18557868,18557868,0.0449912548065185
"[3.0, 0.0, 0.0, 1700000.0, 5400000.0, 6.0, 710.0, 4800000.0, 700000.0, 5800000.0, 1700000.0]","[3.0e+00 0.0e+00 0.0e+00 4.0e+04 5.4e+06 6.0e+00 7.1e+02 4.8e+06 2.5e+02
 2.0e+03 1.7e+06]",8157750,8157750,0.0321762561798095
"[4.0, 1.0, 1.0, 400000.0, 900000.0, 20.0, 771.0, 1000000.0, 500000.0, 1600000.0, 500000.0]","[4.0e+00 1.0e+00 1.0e+00 4.0e+04 9.0e+05 2.0e+01 7.5e+02 1.0e+06 2.5e+02
 2.0e+03 5.0e+05]",2457771,2457771,0.0364110469818115
"[2.0, 0.0, 0.0, 7700000.0, 16700000.0, 6.0, 555.0, 12900000.0, 2900000.0, 18100000.0, 8500000.0]","[2.00e+00 0.00e+00 0.00e+00 4.00e+04 1.67e+07 6.00e+00 6.00e+02 1.29e+07
 2.50e+02 2.00e+03 8.50e+06]",28657795,28657795,0.027005910873413
"[2.0, 0.0, 0.0, 1800000.0, 4700000.0, 8.0, 792.0, 4500000.0, 1200000.0, 4100000.0, 2200000.0]","[2.0e+00 0.0e+00 0.0e+00 4.0e+04 4.7e+06 8.0e+00 7.5e+02 4.5e+06 2.5e+02
 2.0e+03 2.2e+06]",7057792,7057792,0.0216548442840576
"[5.0, 0.0, 1.0, 8400000.0, 17500000.0, 12.0, 620.0, 15300000.0, 13600000.0, 26000000.0, 5800000.0]","[5.00e+00 0.00e+00 1.00e+00 4.00e+04 1.75e+07 1.20e+01 6.20e+02 1.53e+07
 2.50e+02 2.00e+03 5.80e+06]",47957750,47957750,0.0190911293029785
"[5.0, 0.0, 1.0, 1000000.0, 2500000.0, 14.0, 885.0, 2200000.0, 100000.0, 2300000.0, 1100000.0]","[5.0e+00 0.0e+00 1.0e+00 4.0e+04 2.5e+06 1.4e+01 7.5e+02 2.2e+06 2.5e+02
 2.0e+03 1.1e+06]",3357885,3357885,0.0211896896362304
"[5.0, 1.0, 0.0, 6300000.0, 14800000.0, 6.0, 608.0, 16100000.0, 10500000.0, 21800000.0, 5400000.0]","[5.00e+00 1.00e+00 0.00e+00 4.00e+04 1.48e+07 6.00e+00 6.08e+02 1.61e+07
 2.50e+02 2.00e+03 5.40e+06]",38557750,38557750,0.0215413570404052
"[5.0, 1.0, 0.0, 2300000.0, 5700000.0, 18.0, 329.0, 5600000.0, 3300000.0, 4900000.0, 2700000.0]","[5.0e+00 1.0e+00 0.0e+00 4.0e+04 5.7e+06 1.8e+01 6.0e+02 5.6e+06 2.5e+02
 2.0e+03 2.7e+06]",10458021,10458021,0.0249643325805664
"[1.0, 1.0, 1.0, 8400000.0, 24700000.0, 18.0, 698.0, 23000000.0, 13200000.0, 32700000.0, 12200000.0]","[1.00e+00 1.00e+00 1.00e+00 4.00e+04 2.47e+07 1.80e+01 6.98e+02 2.30e+07
 2.50e+02 2.00e+03 1.22e+07]",54257750,54257750,0.027235984802246
"[4.0, 0.0, 1.0, 8600000.0, 19200000.0, 4.0, 868.0, 20400000.0, 1500000.0, 32800000.0, 9300000.0]","[4.00e+00 0.00e+00 1.00e+00 4.00e+04 1.92e+07 5.00e+00 7.50e+02 2.04e+07
 2.50e+02 2.00e+03 9.30e+06]",42857869,42857869,0.0238797664642334
"[2.0, 0.0, 1.0, 4100000.0, 11200000.0, 6.0, 442.0, 12200000.0, 4100000.0, 10000000.0, 4500000.0]","[2.00e+00 0.00e+00 1.00e+00 4.00e+04 1.12e+07 6.00e+00 6.00e+02 1.22e+07
 2.50e+02 2.00e+03 4.50e+06]",18157908,18157908,0.0213732719421386
"[2.0, 0.0, 1.0, 500000.0, 1300000.0, 4.0, 427.0, 1400000.0, 500000.0, 1800000.0, 600000.0]","[2.0e+00 0.0e+00 1.0e+00 4.0e+04 1.3e+06 5.0e+00 6.0e+02 1.4e+06 2.5e+02
 2.0e+03 6.0e+05]",2757924,2757924,0.0212543010711669
"[0.0, 0.0, 1.0, 6900000.0, 17000000.0, 20.0, 599.0, 18100000.0, 9400000.0, 26600000.0, 4300000.0]","[0.00e+00 0.00e+00 1.00e+00 4.00e+04 1.70e+07 2.00e+01 6.00e+02 1.81e+07
 2.50e+02 2.00e+03 4.30e+06]",42857751,42857751,0.0206587314605712
"[1.0, 0.0, 0.0, 5900000.0, 15200000.0, 2.0, 547.0, 17100000.0, 2000000.0, 14700000.0, 3600000.0]","[1.00e+00 0.00e+00 0.00e+00 4.00e+04 1.52e+07 5.00e+00 6.00e+02 1.71e+07
 2.50e+02 2.00e+03 3.60e+06]",22557806,22557806,0.0196235179901123
"[3.0, 1.0, 0.0, 1400000.0, 2700000.0, 8.0, 625.0, 3100000.0, 1800000.0, 3400000.0, 1000000.0]","[3.00e+00 1.00e+00 0.00e+00 4.00e+04 2.70e+06 8.00e+00 6.25e+02 3.10e+06
 2.50e+02 2.00e+03 1.00e+06]",6557750,6557750,0.0222392082214355
"[3.0, 0.0, 1.0, 9400000.0, 20500000.0, 6.0, 645.0, 17400000.0, 13000000.0, 24500000.0, 10200000.0]","[3.00e+00 0.00e+00 1.00e+00 4.00e+04 2.05e+07 6.00e+00 6.45e+02 1.74e+07
 2.50e+02 2.00e+03 1.02e+07]",46857750,46857750,0.0238785743713378
"[1.0, 1.0, 0.0, 1900000.0, 4900000.0, 20.0, 647.0, 4100000.0, 2100000.0, 6800000.0, 1700000.0]","[1.00e+00 1.00e+00 0.00e+00 4.00e+04 4.90e+06 2.00e+01 6.47e+02 4.10e+06
 2.50e+02 2.00e+03 1.70e+06]",10757750,10757750,0.0215556621551513
"[5.0, 0.0, 1.0, 4200000.0, 12300000.0, 2.0, 686.0, 10500000.0, 200000.0, 15600000.0, 4200000.0]","[5.00e+00 0.00e+00 1.00e+00 4.00e+04 1.23e+07 5.00e+00 6.86e+02 1.05e+07
 2.50e+02 2.00e+03 4.20e+06]",19957753,19957753,0.0212922096252441
"[4.0, 1.0, 0.0, 4500000.0, 9800000.0, 16.0, 895.0, 9800000.0, 8200000.0, 13900000.0, 5500000.0]","[4.0e+00 1.0e+00 0.0e+00 4.0e+04 9.8e+06 1.6e+01 7.5e+02 9.8e+06 2.5e+02
 2.0e+03 5.5e+06]",26557895,26557895,0.0217936038970947
"[0.0, 0.0, 0.0, 8400000.0, 17500000.0, 18.0, 411.0, 13200000.0, 5300000.0, 31300000.0, 10400000.0]","[0.00e+00 0.00e+00 0.00e+00 4.00e+04 1.75e+07 1.80e+01 6.00e+02 1.32e+07
 2.50e+02 2.00e+03 1.04e+07]",44957939,44957939,0.0241446495056152
"[4.0, 0.0, 1.0, 8900000.0, 26300000.0, 10.0, 369.0, 23900000.0, 7000000.0, 27400000.0, 12100000.0]","[4.00e+00 0.00e+00 1.00e+00 4.00e+04 2.63e+07 1.00e+01 6.00e+02 2.39e+07
 2.50e+02 2.00e+03 1.21e+07]",43257981,43257981,0.0200166702270507
"[0.0, 1.0, 1.0, 1900000.0, 5700000.0, 18.0, 699.0, 5500000.0, 200000.0, 6500000.0, 2000000.0]","[0.00e+00 1.00e+00 1.00e+00 4.00e+04 5.70e+06 1.80e+01 6.99e+02 5.50e+06
 2.50e+02 2.00e+03 2.00e+06]",8557750,8557750,0.0296144485473632
"[5.0, 1.0, 1.0, 1100000.0, 2800000.0, 10.0, 647.0, 2700000.0, 2000000.0, 4300000.0, 1400000.0]","[5.00e+00 1.00e+00 1.00e+00 4.00e+04 2.80e+06 1.00e+01 6.47e+02 2.70e+06
 2.50e+02 2.00e+03 1.40e+06]",7357750,7357750,0.0438539981842041
"[0.0, 0.0, 1.0, 5300000.0, 10600000.0, 2.0, 828.0, 8100000.0, 6700000.0, 17400000.0, 5800000.0]","[0.00e+00 0.00e+00 1.00e+00 4.00e+04 1.06e+07 5.00e+00 7.50e+02 8.10e+06
 2.50e+02 2.00e+03 5.80e+06]",29357831,29357831,0.0275712013244628
"[4.0, 0.0, 1.0, 5400000.0, 12700000.0, 4.0, 622.0, 11000000.0, 3300000.0, 15100000.0, 6500000.0]","[4.00e+00 0.00e+00 1.00e+00 4.00e+04 1.27e+07 5.00e+00 6.22e+02 1.10e+07
 2.50e+02 2.00e+03 6.50e+06]",23757751,23757751,0.03570556640625
"[4.0, 1.0, 0.0, 8300000.0, 17900000.0, 20.0, 846.0, 12700000.0, 1300000.0, 26800000.0, 12200000.0]","[4.00e+00 1.00e+00 0.00e+00 4.00e+04 1.79e+07 2.00e+01 7.50e+02 1.27e+07
 2.50e+02 2.00e+03 1.22e+07]",36357846,36357846,0.032778263092041
"[5.0, 1.0, 1.0, 7700000.0, 18900000.0, 16.0, 552.0, 15600000.0, 6100000.0, 23900000.0, 6600000.0]","[5.00e+00 1.00e+00 1.00e+00 4.00e+04 1.89e+07 1.60e+01 6.00e+02 1.56e+07
 2.50e+02 2.00e+03 6.60e+06]",37657798,37657798,0.0216331481933593
"[4.0, 1.0, 0.0, 4900000.0, 11400000.0, 8.0, 470.0, 12000000.0, 7500000.0, 14700000.0, 4800000.0]","[4.00e+00 1.00e+00 0.00e+00 4.00e+04 1.14e+07 8.00e+00 6.00e+02 1.20e+07
 2.50e+02 2.00e+03 4.80e+06]",27057880,27057880,0.0578241348266601
"[0.0, 1.0, 1.0, 6800000.0, 14400000.0, 8.0, 812.0, 15200000.0, 4500000.0, 21100000.0, 6400000.0]","[0.00e+00 1.00e+00 1.00e+00 4.00e+04 1.44e+07 8.00e+00 7.50e+02 1.52e+07
 2.50e+02 2.00e+03 6.40e+06]",32357812,32357812,0.0217854976654052
