Original_x,Optimal_x,Cost,Objective,Runtime
"[4.0, 1.0, 1.0, 5800000.0, 13300000.0, 14.0, 742.0, 16100000.0, 9300000.0, 16300000.0, 7000000.0]","[4.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.40000e+01
 7.42000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",6,6,0.0165879726409912
"[5.0, 0.0, 0.0, 3700000.0, 7300000.0, 18.0, 339.0, 9300000.0, 100000.0, 13900000.0, 5300000.0]","[5.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.80000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0135672092437744
"[3.0, 0.0, 1.0, 2900000.0, 5800000.0, 12.0, 353.0, 8400000.0, 2600000.0, 10100000.0, 3100000.0]","[3.00000000e+00 0.00000000e+00 1.00000000e+00 3.49991690e+04
 2.30000000e+06 1.20000000e+01 5.99169021e+02 2.80000000e+06
 9.91690208e+01 9.99169021e+02 8.00000000e+05]",7,7,0.0150084495544433
"[5.0, 0.0, 1.0, 500000.0, 900000.0, 18.0, 618.0, 1400000.0, 600000.0, 1200000.0, 400000.0]","[5.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.80000e+01
 6.18000e+02 2.80000e+06 6.00000e+05 0.00000e+00 8.00000e+05]",5,5,0.0135390758514404
"[0.0, 0.0, 1.0, 7500000.0, 16800000.0, 16.0, 492.0, 21500000.0, 4800000.0, 25400000.0, 11100000.0]","[0.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.60000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0141310691833496
"[0.0, 1.0, 0.0, 2400000.0, 5000000.0, 14.0, 580.0, 5900000.0, 4400000.0, 5500000.0, 3200000.0]","[0.00000000e+00 1.00000000e+00 0.00000000e+00 3.49993541e+04
 2.30000000e+06 1.40000000e+01 5.99354148e+02 2.80000000e+06
 9.93541485e+01 9.99354148e+02 8.00000000e+05]",7,7,0.0126302242279052
"[0.0, 1.0, 0.0, 3600000.0, 7800000.0, 14.0, 376.0, 9800000.0, 6900000.0, 11900000.0, 3000000.0]","[0.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.40000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0145680904388427
"[0.0, 1.0, 0.0, 5300000.0, 10900000.0, 18.0, 707.0, 12900000.0, 2600000.0, 12700000.0, 7600000.0]","[0.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.80000e+01
 7.07000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",6,6,0.0211207866668701
"[1.0, 0.0, 1.0, 5700000.0, 12000000.0, 4.0, 415.0, 15700000.0, 900000.0, 17300000.0, 7400000.0]","[1.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 5.00000e+00
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",8,8,0.0182380676269531
"[4.0, 0.0, 1.0, 2700000.0, 5400000.0, 6.0, 861.0, 6300000.0, 2400000.0, 6700000.0, 2700000.0]","[4.00000000e+00 0.00000000e+00 1.00000000e+00 3.49992616e+04
 2.30000000e+06 6.00000000e+00 5.99261585e+02 2.80000000e+06
 9.92615847e+01 9.99261585e+02 8.00000000e+05]",7,7,0.0128405094146728
"[3.0, 1.0, 1.0, 6200000.0, 14600000.0, 2.0, 664.0, 18300000.0, 8400000.0, 16800000.0, 6600000.0]","[3.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 5.00000e+00
 6.64000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0153930187225341
"[5.0, 0.0, 1.0, 700000.0, 1300000.0, 16.0, 362.0, 2100000.0, 1300000.0, 2000000.0, 1000000.0]","[5.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.60000e+01
 4.50000e+02 2.80000e+06 1.30000e+06 0.00000e+00 8.00000e+05]",6,6,0.0122349262237548
"[0.0, 1.0, 0.0, 6000000.0, 13100000.0, 6.0, 385.0, 16600000.0, 7600000.0, 22000000.0, 7400000.0]","[0.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 6.00000e+00
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0154621601104736
"[2.0, 0.0, 0.0, 5000000.0, 10600000.0, 4.0, 570.0, 11900000.0, 900000.0, 14800000.0, 7100000.0]","[2.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 5.00000e+00
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",8,8,0.0172219276428222
"[5.0, 1.0, 0.0, 6500000.0, 13800000.0, 10.0, 342.0, 15300000.0, 2300000.0, 14400000.0, 7300000.0]","[5.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.00000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0135743618011474
"[3.0, 1.0, 0.0, 4100000.0, 8500000.0, 2.0, 833.0, 12000000.0, 0.0, 16200000.0, 3400000.0]","[3.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 5.00000e+00
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",8,8,0.0137040615081787
"[2.0, 1.0, 1.0, 4000000.0, 8500000.0, 6.0, 323.0, 11200000.0, 1000000.0, 14300000.0, 4100000.0]","[2.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 6.00000e+00
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.012542724609375
"[3.0, 1.0, 1.0, 9900000.0, 20400000.0, 4.0, 865.0, 26300000.0, 3600000.0, 36500000.0, 12800000.0]","[3.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 5.00000e+00
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",8,8,0.0132873058319091
"[2.0, 0.0, 0.0, 8800000.0, 17700000.0, 14.0, 706.0, 22900000.0, 4300000.0, 30300000.0, 9200000.0]","[2.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.40000e+01
 7.06000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",6,6,0.0130503177642822
"[1.0, 0.0, 0.0, 9200000.0, 18800000.0, 2.0, 351.0, 22400000.0, 2200000.0, 31500000.0, 13000000.0]","[1.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 5.00000e+00
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",8,8,0.0132536888122558
"[1.0, 1.0, 1.0, 3900000.0, 7800000.0, 14.0, 349.0, 11200000.0, 500000.0, 11800000.0, 3600000.0]","[1.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.40000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0134673118591308
"[1.0, 0.0, 0.0, 1900000.0, 4200000.0, 12.0, 821.0, 5200000.0, 1500000.0, 5000000.0, 2700000.0]","[1.00000000e+00 0.00000000e+00 0.00000000e+00 3.49995393e+04
 2.30000000e+06 1.20000000e+01 5.99539276e+02 2.80000000e+06
 9.95392762e+01 9.99539276e+02 8.00000000e+05]",7,7,0.0146760940551757
"[4.0, 0.0, 0.0, 9300000.0, 24900000.0, 14.0, 455.0, 27600000.0, 4700000.0, 35100000.0, 13900000.0]","[4.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.40000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0132918357849121
"[2.0, 1.0, 0.0, 3600000.0, 8000000.0, 12.0, 566.0, 10500000.0, 3000000.0, 8900000.0, 2700000.0]","[2.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.20000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0149636268615722
"[0.0, 0.0, 1.0, 500000.0, 1100000.0, 18.0, 479.0, 1500000.0, 500000.0, 1800000.0, 600000.0]","[0.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.80000e+01
 4.79000e+02 2.80000e+06 5.00000e+05 0.00000e+00 8.00000e+05]",5,5,0.0157186985015869
"[5.0, 1.0, 0.0, 9600000.0, 20700000.0, 14.0, 442.0, 25800000.0, 9800000.0, 31800000.0, 8200000.0]","[5.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.40000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0176758766174316
"[3.0, 0.0, 1.0, 2400000.0, 4800000.0, 12.0, 895.0, 6800000.0, 300000.0, 7300000.0, 3300000.0]","[3.00000000e+00 0.00000000e+00 1.00000000e+00 3.49994004e+04
 2.30000000e+06 1.20000000e+01 5.99400430e+02 2.80000000e+06
 9.94004305e+01 9.99400430e+02 8.00000000e+05]",7,7,0.0132677555084228
"[3.0, 1.0, 0.0, 300000.0, 500000.0, 2.0, 477.0, 700000.0, 200000.0, 800000.0, 400000.0]","[3.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 5.00000e+00
 4.77000e+02 2.80000e+06 2.00000e+05 0.00000e+00 8.00000e+05]",6,6,0.0123920440673828
"[5.0, 1.0, 1.0, 900000.0, 1800000.0, 14.0, 464.0, 2300000.0, 300000.0, 1800000.0, 700000.0]","[5.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.40000e+01
 4.64000e+02 2.80000e+06 3.00000e+05 0.00000e+00 8.00000e+05]",5,5,0.0134074687957763
"[0.0, 1.0, 1.0, 8600000.0, 17700000.0, 20.0, 711.0, 22000000.0, 0.0, 30800000.0, 7400000.0]","[0.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 2.00000e+01
 7.11000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",6,6,0.0129706859588623
"[2.0, 0.0, 0.0, 1800000.0, 3800000.0, 4.0, 777.0, 5100000.0, 2700000.0, 4600000.0, 1400000.0]","[2.00000000e+00 0.00000000e+00 0.00000000e+00 3.49996318e+04
 2.30000000e+06 5.00000000e+00 5.99631840e+02 2.80000000e+06
 9.96318401e+01 9.99631840e+02 8.00000000e+05]",8,8,0.012561559677124
"[1.0, 0.0, 0.0, 3100000.0, 7400000.0, 18.0, 487.0, 8400000.0, 1200000.0, 9200000.0, 4500000.0]","[1.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.80000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0165565013885498
"[3.0, 0.0, 0.0, 1600000.0, 3500000.0, 10.0, 844.0, 4500000.0, 2200000.0, 5200000.0, 1600000.0]","[3.00000000e+00 0.00000000e+00 0.00000000e+00 3.49997013e+04
 2.30000000e+06 1.00000000e+01 5.99701263e+02 2.80000000e+06
 9.97012631e+01 9.99701263e+02 8.00000000e+05]",7,7,0.0130751132965087
"[4.0, 1.0, 1.0, 4100000.0, 9600000.0, 10.0, 521.0, 11900000.0, 7100000.0, 14100000.0, 4900000.0]","[4.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.00000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0150315761566162
"[5.0, 0.0, 0.0, 4700000.0, 10200000.0, 16.0, 874.0, 10800000.0, 7700000.0, 11100000.0, 7000000.0]","[5.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.60000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0150823593139648
"[2.0, 1.0, 0.0, 600000.0, 1100000.0, 10.0, 800.0, 1200000.0, 200000.0, 2300000.0, 900000.0]","[2.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.00000e+01
 8.00000e+02 2.80000e+06 2.00000e+05 0.00000e+00 8.00000e+05]",5,5,0.0136592388153076
"[4.0, 1.0, 1.0, 5300000.0, 10700000.0, 12.0, 700.0, 15800000.0, 1900000.0, 20500000.0, 2900000.0]","[4.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.20000e+01
 7.00000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",6,6,0.0195488929748535
"[3.0, 1.0, 0.0, 1200000.0, 2400000.0, 12.0, 480.0, 3000000.0, 100000.0, 3100000.0, 1700000.0]","[3.00000000e+00 1.00000000e+00 0.00000000e+00 3.49999558e+04
 2.30000000e+06 1.20000000e+01 5.99955814e+02 2.80000000e+06
 9.99558137e+01 9.99955814e+02 8.00000000e+05]",7,7,0.0130336284637451
"[4.0, 0.0, 1.0, 300000.0, 500000.0, 2.0, 353.0, 600000.0, 100000.0, 1200000.0, 400000.0]","[4.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 5.00000e+00
 4.50000e+02 2.80000e+06 1.00000e+05 0.00000e+00 8.00000e+05]",7,7,0.0137546062469482
"[0.0, 0.0, 1.0, 9400000.0, 19200000.0, 20.0, 708.0, 21200000.0, 16300000.0, 23400000.0, 13200000.0]","[0.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 2.00000e+01
 7.08000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",6,6,0.0134282112121582
"[2.0, 0.0, 0.0, 9100000.0, 21700000.0, 12.0, 549.0, 25500000.0, 11000000.0, 34700000.0, 12200000.0]","[2.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.20000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0124592781066894
"[1.0, 0.0, 0.0, 9500000.0, 23000000.0, 10.0, 627.0, 28500000.0, 11500000.0, 21700000.0, 9100000.0]","[1.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.00000e+01
 6.27000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",6,6,0.0144579410552978
"[2.0, 1.0, 1.0, 7400000.0, 14900000.0, 20.0, 627.0, 15900000.0, 10100000.0, 19000000.0, 10300000.0]","[2.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 2.00000e+01
 6.27000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",6,6,0.0138797760009765
"[0.0, 0.0, 1.0, 9800000.0, 23200000.0, 10.0, 573.0, 23900000.0, 3300000.0, 23600000.0, 14600000.0]","[0.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.00000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0143194198608398
"[1.0, 1.0, 0.0, 9800000.0, 21300000.0, 2.0, 356.0, 23000000.0, 12300000.0, 25700000.0, 14600000.0]","[1.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 5.00000e+00
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",8,8,0.0122492313385009
"[1.0, 0.0, 1.0, 6400000.0, 13900000.0, 12.0, 313.0, 18600000.0, 6300000.0, 18600000.0, 4900000.0]","[1.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.20000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0133628845214843
"[3.0, 0.0, 0.0, 300000.0, 700000.0, 20.0, 735.0, 900000.0, 200000.0, 900000.0, 400000.0]","[3.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 2.00000e+01
 7.35000e+02 2.80000e+06 2.00000e+05 0.00000e+00 8.00000e+05]",5,5,0.0136952400207519
"[3.0, 1.0, 0.0, 6200000.0, 13200000.0, 14.0, 707.0, 17200000.0, 8900000.0, 23100000.0, 4200000.0]","[3.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.40000e+01
 7.07000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",6,6,0.0121469497680664
"[4.0, 1.0, 1.0, 5200000.0, 11400000.0, 10.0, 406.0, 14700000.0, 2000000.0, 13000000.0, 4400000.0]","[4.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.00000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0134239196777343
"[1.0, 0.0, 0.0, 5100000.0, 11800000.0, 12.0, 314.0, 14700000.0, 7600000.0, 12400000.0, 4900000.0]","[1.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.20000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0136764049530029
"[2.0, 0.0, 0.0, 1700000.0, 3700000.0, 20.0, 558.0, 4100000.0, 1400000.0, 5000000.0, 2500000.0]","[2.00000000e+00 0.00000000e+00 0.00000000e+00 3.49996550e+04
 2.30000000e+06 2.00000000e+01 5.99654981e+02 2.80000000e+06
 9.96549811e+01 9.99654981e+02 8.00000000e+05]",7,7,0.017021894454956
"[4.0, 1.0, 0.0, 5300000.0, 10700000.0, 12.0, 821.0, 15400000.0, 10200000.0, 17600000.0, 2600000.0]","[4.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.20000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0145628452301025
"[4.0, 0.0, 1.0, 5300000.0, 12000000.0, 10.0, 329.0, 15300000.0, 9300000.0, 17300000.0, 6100000.0]","[4.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.00000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0140416622161865
"[1.0, 0.0, 1.0, 8300000.0, 17700000.0, 10.0, 673.0, 23700000.0, 5300000.0, 28700000.0, 4200000.0]","[1.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.00000e+01
 6.73000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",6,6,0.0127279758453369
"[4.0, 0.0, 0.0, 6200000.0, 12400000.0, 20.0, 547.0, 14200000.0, 10800000.0, 17200000.0, 8000000.0]","[4.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 2.00000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0145776271820068
"[0.0, 0.0, 0.0, 9300000.0, 20300000.0, 14.0, 759.0, 27000000.0, 11600000.0, 26500000.0, 10900000.0]","[0.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.40000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0131464004516601
"[3.0, 1.0, 1.0, 7000000.0, 15400000.0, 20.0, 315.0, 19900000.0, 7600000.0, 16400000.0, 5900000.0]","[3.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 2.00000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0154173374176025
"[2.0, 1.0, 0.0, 5400000.0, 11900000.0, 6.0, 303.0, 15000000.0, 9200000.0, 15400000.0, 6900000.0]","[2.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 6.00000e+00
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0131382942199707
"[4.0, 1.0, 1.0, 3800000.0, 8200000.0, 4.0, 309.0, 10900000.0, 3900000.0, 10200000.0, 3300000.0]","[4.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 5.00000e+00
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",8,8,0.0162181854248046
"[4.0, 0.0, 1.0, 1400000.0, 2900000.0, 6.0, 723.0, 3800000.0, 0.0, 4700000.0, 1600000.0]","[4.00000000e+00 0.00000000e+00 1.00000000e+00 3.49998401e+04
 2.30000000e+06 6.00000000e+00 7.23000000e+02 2.80000000e+06
 9.98401089e+01 9.99840109e+02 8.00000000e+05]",6,6,0.0195674896240234
"[5.0, 1.0, 0.0, 3200000.0, 7400000.0, 12.0, 583.0, 9400000.0, 5500000.0, 10600000.0, 3600000.0]","[5.00000e+00 1.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.20000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0120108127593994
"[5.0, 0.0, 0.0, 9000000.0, 18000000.0, 18.0, 509.0, 24600000.0, 5200000.0, 20000000.0, 6100000.0]","[5.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.80000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0214400291442871
"[4.0, 0.0, 1.0, 4900000.0, 10200000.0, 18.0, 370.0, 10900000.0, 2200000.0, 13700000.0, 6600000.0]","[4.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.80000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0127251148223876
"[1.0, 0.0, 1.0, 7700000.0, 16900000.0, 6.0, 621.0, 22600000.0, 7900000.0, 27400000.0, 10200000.0]","[1.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 6.00000e+00
 6.21000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",6,6,0.0160458087921142
"[3.0, 0.0, 0.0, 6300000.0, 13900000.0, 18.0, 748.0, 17700000.0, 8800000.0, 21700000.0, 8600000.0]","[3.00000e+00 0.00000e+00 0.00000e+00 3.49995e+04 2.30000e+06 1.80000e+01
 7.48000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",6,6,0.0124616622924804
"[0.0, 0.0, 1.0, 7500000.0, 16600000.0, 14.0, 440.0, 17200000.0, 14500000.0, 24100000.0, 10300000.0]","[0.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.40000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0142695903778076
"[5.0, 1.0, 1.0, 200000.0, 300000.0, 10.0, 704.0, 500000.0, 100000.0, 800000.0, 200000.0]","[5.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.00000e+01
 7.04000e+02 2.80000e+06 1.00000e+05 0.00000e+00 8.00000e+05]",5,5,0.0134074687957763
"[0.0, 1.0, 1.0, 6800000.0, 15300000.0, 14.0, 699.0, 19900000.0, 2600000.0, 13900000.0, 8300000.0]","[0.00000e+00 1.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.40000e+01
 6.99000e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",6,6,0.0133748054504394
"[4.0, 0.0, 1.0, 4700000.0, 9500000.0, 18.0, 876.0, 11800000.0, 6600000.0, 18000000.0, 4100000.0]","[4.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 1.80000e+01
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0143115520477294
"[1.0, 0.0, 1.0, 8400000.0, 19700000.0, 6.0, 476.0, 24700000.0, 16500000.0, 31800000.0, 12100000.0]","[1.00000e+00 0.00000e+00 1.00000e+00 3.49995e+04 2.30000e+06 6.00000e+00
 5.99500e+02 2.80000e+06 9.95000e+01 9.99500e+02 8.00000e+05]",7,7,0.0225512981414794
